pitcher,player_name,p_throws,pitch_type,pitches,stuff_plus,whiff_pct,barrel_pct,xwoba_against,avg_velo,avg_ivb,avg_hb
608718,"Suter, Brent",L,SL,89,98.8,21.3,4.5,0.172,78.5,-2.8,-6.8
607625,"Lugo, Seth",R,FC,219,98.8,19.6,0.0,0.11,89.3,11.2,1.0
680755,"Fisher, Braydon",R,SL,253,98.8,23.3,0.0,0.071,87.8,2.7,2.1
608372,"Sugano, Tomoyuki",R,FF,326,98.8,9.8,1.8,0.132,92.7,16.7,-5.7
663436,"Martin, Davis",R,FF,514,98.7,16.9,0.6,0.083,94.0,15.2,-6.3
500779,"Quintana, Jose",L,CH,246,98.7,16.7,0.4,0.145,85.5,3.8,14.5
681168,"Curvelo, Luis",R,FF,70,98.7,17.1,1.4,0.094,96.1,13.9,-12.5
663623,"Irvin, Jake",R,CU,565,98.7,17.3,1.8,0.103,77.7,-4.0,14.8
702070,"Cameron, Noah",L,FF,386,98.7,8.8,0.5,0.134,92.2,17.1,4.9
663559,"Falter, Bailey",L,CU,131,98.7,15.3,3.1,0.079,77.9,-2.1,-3.3
543243,"Gray, Sonny",R,SI,346,98.7,9.0,0.9,0.125,92.4,8.3,-10.4
677944,"Cecconi, Slade",R,SL,233,98.7,28.3,1.7,0.134,84.2,0.6,5.3
543518,"McGough, Scott",R,FS,55,98.7,40.0,1.8,0.057,84.8,5.1,-9.3
650633,"King, Michael",R,FF,180,98.7,24.4,2.8,0.105,93.7,16.7,-7.5
641778,"Lauer, Eric",L,CU,166,98.7,17.5,0.0,0.076,75.0,-9.5,-8.7
607259,"Martinez, Nick",R,SI,317,98.7,8.5,0.0,0.095,92.6,14.0,-13.4
676661,"Lazar, Max",R,FC,58,98.7,12.1,0.0,0.166,88.4,4.3,4.0
573204,"Thielbar, Caleb",L,FF,295,98.7,16.6,1.0,0.087,92.9,19.2,3.6
573204,"Thielbar, Caleb",L,SL,85,98.7,25.9,0.0,0.085,88.5,5.9,-4.1
688642,"Agnos, Zach",R,FS,66,98.7,34.8,1.5,0.193,86.8,2.2,-10.6
660825,"Bazardo, Eduard",R,FF,89,98.7,11.2,2.2,0.131,95.1,16.0,-9.1
681347,"Burrows, Mike",R,SL,218,98.7,21.6,0.9,0.117,87.6,3.5,3.7
669422,"Sauer, Matt",R,FF,74,98.7,14.9,1.4,0.095,94.3,16.5,-5.5
669711,"Weissert, Greg",R,ST,53,98.7,22.6,1.9,0.1,81.5,6.1,20.4
670955,"Uceta, Edwin",R,CH,299,98.7,31.8,0.0,0.118,88.4,-0.2,-15.5
669438,"Englert, Mason",R,CU,58,98.7,13.8,0.0,0.045,76.5,-13.7,12.5
669387,"Mlodzinski, Carmen",R,ST,119,98.6,15.1,0.0,0.084,83.8,4.1,8.7
685126,"Eisert, Brandon",L,SL,290,98.6,21.7,1.4,0.127,85.1,5.1,-2.4
656240,"Blewett, Scott",R,SL,204,98.6,27.9,0.5,0.115,84.0,-0.8,2.3
680732,"Burke, Sean",R,CH,68,98.6,26.5,0.0,0.16,85.6,9.3,-14.8
656302,"Cease, Dylan",R,ST,86,98.6,16.3,0.0,0.068,84.4,-7.8,11.5
676702,"Stratton, Hunter",R,SL,64,98.6,26.6,0.0,0.114,84.8,0.5,9.3
663574,"Santillan, Tony",R,SL,91,98.6,27.5,1.1,0.067,86.5,2.6,6.8
579328,"Kikuchi, Yusei",L,CU,319,98.6,18.2,0.3,0.095,79.9,-6.1,-7.1
656605,"Keller, Mitch",R,ST,395,98.6,21.3,1.0,0.109,82.3,-0.1,17.4
687830,"Gipson-Long, Sawyer",R,SL,65,98.6,32.3,1.5,0.084,82.2,-1.3,7.0
601713,"Pivetta, Nick",R,FF,1009,98.6,18.9,0.8,0.093,93.9,19.8,-2.9
674370,"Bido, Osvaldo",R,FF,328,98.6,16.5,2.1,0.13,94.6,15.5,-10.3
543243,"Gray, Sonny",R,CU,336,98.6,19.3,0.6,0.082,80.3,-13.8,12.7
542881,"Anderson, Tyler",L,FC,259,98.6,15.1,0.8,0.12,84.4,13.3,-1.6
700669,"Graceffo, Gordon",R,SL,146,98.6,21.2,0.0,0.087,89.2,2.6,1.8
669060,"Wilson, Bryse",R,CU,83,98.6,14.5,3.6,0.15,80.8,-0.3,14.8
669060,"Wilson, Bryse",R,CH,76,98.6,14.5,1.3,0.158,85.9,4.3,-17.9
701519,"Adams, Travis",R,SL,66,98.6,24.2,3.0,0.139,85.5,-0.2,5.2
647336,"Soroka, Michael",R,FF,482,98.6,14.3,1.2,0.1,93.7,15.2,-9.5
663855,"Hicks, Jordan",R,SI,428,98.6,6.5,0.5,0.1,97.5,7.5,-16.3
687362,"Gillispie, Connor",R,FF,63,98.5,9.5,1.6,0.104,91.1,19.9,-7.8
687377,"Ribalta, Orlando",R,FF,110,98.5,17.3,0.9,0.054,96.6,18.3,-7.5
519151,"Pressly, Ryan",R,SL,83,98.5,16.9,0.0,0.105,88.6,2.3,4.9
701581,"Festa, David",R,FF,189,98.5,11.1,1.1,0.125,94.1,18.4,-3.0
656222,"Beeks, Jalen",L,FF,325,98.5,16.6,0.6,0.114,94.4,15.7,6.8
680573,"Woods Richardson, Simeon",R,SL,348,98.5,20.1,1.1,0.082,85.4,5.4,4.8
621139,"Kriske, Brooks",R,FS,128,98.5,20.3,0.0,0.09,82.3,-0.0,-8.3
672391,"Ort, Kaleb",R,ST,110,98.5,30.0,0.9,0.085,83.9,-2.3,11.4
663738,"Lynch IV, Daniel",L,FF,143,98.5,9.8,1.4,0.098,94.0,14.9,10.3
641302,"Alexander, Tyler",L,CH,157,98.5,23.6,0.0,0.155,83.4,2.0,14.0
680885,"Schwellenbach, Spencer",R,FC,115,98.4,13.9,0.9,0.07,94.1,11.0,0.4
685801,"Bigge, Hunter",R,SL,73,98.4,32.9,1.4,0.091,89.5,3.0,5.2
804636,"Tong, Jonah",R,CH,61,98.4,16.4,0.0,0.094,85.6,8.7,-13.9
683232,"Mears, Nick",R,FF,325,98.4,11.7,0.9,0.122,95.3,18.5,-5.3
593423,"Montas, Frankie",R,ST,57,98.4,7.0,0.0,0.085,84.7,8.3,10.2
690916,"Fitts, Richard",R,SL,127,98.4,21.3,3.1,0.144,87.7,0.2,4.3
693433,"Woo, Bryan",R,SL,194,98.4,30.9,1.0,0.113,88.2,4.6,3.1
592454,"Kahnle, Tommy",R,FF,76,98.4,10.5,1.3,0.104,93.6,16.7,-6.6
663623,"Irvin, Jake",R,FF,609,98.4,13.6,1.1,0.134,92.3,14.6,-9.3
650644,"Civale, Aaron",R,FS,58,98.4,13.8,0.0,0.076,85.6,5.9,-13.9
663671,"Enright, Nic",R,FF,233,98.4,14.6,0.4,0.095,93.2,19.8,-4.7
682243,"Miller, Bryce",R,FS,182,98.4,24.7,1.1,0.121,83.8,1.9,-10.5
663623,"Irvin, Jake",R,SI,474,98.4,6.8,0.8,0.118,91.9,6.6,-16.5
686613,"Brown, Hunter",R,FF,665,98.4,20.6,0.2,0.059,96.6,17.3,-6.9
543294,"Hendricks, Kyle",R,SI,708,98.4,6.6,0.8,0.107,86.2,7.2,-13.9
455119,"Martin, Chris",R,FF,144,98.4,13.9,2.1,0.104,94.8,15.1,-7.3
663767,"Shugart, Chase",R,FF,73,98.4,9.6,1.4,0.126,95.4,15.0,-6.9
657746,"Ryan, Joe",R,SL,167,98.4,17.4,0.0,0.105,87.5,6.4,0.2
676534,"Faucher, Calvin",R,FF,99,98.3,10.1,0.0,0.084,96.1,15.6,-7.8
543101,"DeSclafani, Anthony",R,FF,72,98.3,9.7,1.4,0.138,93.9,15.0,-12.7
688297,"Roycroft, Chris",R,FC,56,98.3,12.5,0.0,0.129,88.2,0.3,4.5
681517,"Leahy, Kyle",R,ST,143,98.3,25.9,1.4,0.105,86.5,3.1,14.8
621111,"Buehler, Walker",R,KC,175,98.3,20.6,0.6,0.104,77.4,-14.6,11.6
608379,"Wacha, Michael",R,CU,97,98.3,19.6,0.0,0.1,75.0,-12.1,11.4
669438,"Englert, Mason",R,CH,171,98.3,28.1,0.6,0.091,87.3,0.7,-13.0
676571,"Poulin, PJ",L,FF,139,98.3,10.1,1.4,0.097,90.7,9.2,15.0
664062,"Gonsolin, Tony",R,FS,97,98.3,30.9,1.0,0.084,84.2,-1.5,-12.9
623474,"Herget, Jimmy",R,SI,223,98.3,5.8,0.4,0.114,91.8,0.0,-15.4
571945,"Mikolas, Miles",R,CU,242,98.3,14.5,0.8,0.102,76.0,-15.0,8.9
640451,"Harvey, Hunter",R,FF,83,98.3,15.7,1.2,0.076,96.4,17.7,-6.4
805123,"Blubaugh, AJ",R,FF,210,98.3,19.0,1.0,0.101,94.8,17.5,-11.6
669022,"Gore, MacKenzie",L,CU,417,98.3,26.9,1.0,0.094,81.5,-12.9,-4.7
656427,"Flaherty, Jack",R,SL,408,98.3,20.6,0.7,0.092,84.9,2.9,6.4
671096,"Abbott, Andrew",L,CU,298,98.3,16.8,0.7,0.077,81.0,-3.1,-10.5
623211,"Brazobán, Huascar",R,FF,74,98.3,16.2,1.4,0.091,96.4,14.4,-11.2
605540,"Woodruff, Brandon",R,FF,258,98.3,24.4,0.0,0.078,93.0,17.8,-3.5
678394,"Bello, Brayan",R,ST,294,98.3,20.1,0.7,0.106,85.6,-3.0,9.9
606996,"Hart, Kyle",L,FF,66,98.3,4.5,1.5,0.128,91.6,14.5,8.7
666157,"Lodolo, Nick",L,SI,356,98.3,8.7,1.1,0.125,93.7,5.8,18.7
666171,"Zeferjahn, Ryan",R,SL,108,98.3,21.3,1.9,0.105,88.1,-1.0,6.4
542888,"Armstrong, Shawn",R,FF,229,98.2,25.3,1.3,0.075,93.5,15.7,-5.5
669373,"Skubal, Tarik",L,SL,273,98.2,19.4,0.4,0.081,90.1,4.6,-3.2
680735,"Cox, Austin",L,SL,75,98.2,17.3,0.0,0.1,86.2,4.0,-4.7
595928,"Curtiss, John",R,FF,205,98.2,17.6,0.5,0.098,94.3,17.5,-7.2
623474,"Herget, Jimmy",R,ST,298,98.2,26.2,0.3,0.075,77.8,2.0,15.6
641154,"López, Pablo",R,FF,356,98.2,16.6,0.8,0.098,94.5,14.3,-6.6
676440,"Bibee, Tanner",R,CU,116,98.2,14.7,0.0,0.102,79.4,-8.5,11.1
663559,"Falter, Bailey",L,SI,141,98.2,9.2,0.0,0.092,92.3,18.3,7.5
687223,"Palmquist, Carson",L,FF,242,98.2,10.3,1.7,0.144,90.4,13.1,10.9
663460,"Bubic, Kris",L,ST,245,98.2,19.6,0.0,0.076,82.9,-4.6,-13.0
666214,"Wentz, Joey",L,SL,306,98.2,23.5,1.0,0.097,84.9,2.0,-4.6
800048,"Messick, Parker",L,SL,68,98.2,14.7,0.0,0.103,86.3,5.2,-6.9
608566,"Márquez, Germán",R,KC,443,98.2,29.8,0.5,0.098,85.4,-0.5,1.8
801403,"Dollander, Chase",R,SI,146,98.2,12.3,0.0,0.122,97.5,5.0,-15.7
608650,"Enns, Dietrich",L,FC,62,98.2,11.3,0.0,0.141,85.1,1.0,-2.4
672782,"Gómez, Yoendrys",R,SI,163,98.2,9.2,1.2,0.107,93.3,10.8,-16.2
671131,"Rutledge, Jackson",R,SI,312,98.2,7.7,1.0,0.117,95.2,9.4,-17.0
607259,"Martinez, Nick",R,FC,376,98.2,14.4,0.5,0.124,89.1,11.5,1.8
606996,"Hart, Kyle",L,ST,163,98.2,16.0,0.6,0.07,81.4,4.2,-14.5
671131,"Rutledge, Jackson",R,FF,145,98.2,20.0,2.1,0.133,95.6,15.2,-10.7
693855,"Seymour, Ian",L,ST,53,98.1,26.4,1.9,0.085,81.2,0.2,-10.8
607536,"Freeland, Kyle",L,FF,645,98.1,8.4,1.1,0.135,91.6,15.1,7.8
663460,"Bubic, Kris",L,SL,169,98.1,21.9,0.6,0.101,85.2,0.1,-1.3
685107,"Veneziano, Anthony",L,FF,100,98.1,13.0,0.0,0.09,93.8,14.4,8.7
656457,"Gilbert, Tyler",L,SI,176,98.1,9.7,1.1,0.095,89.9,3.3,17.5
674285,"Salazar, Eduardo",R,FF,55,98.1,14.5,3.6,0.115,95.3,13.2,-11.1
676974,"Meyer, Max",R,SL,244,98.1,34.8,1.6,0.128,89.8,-1.2,2.3
669302,"Gilbert, Logan",R,FF,577,98.1,15.3,0.5,0.086,95.5,16.5,-8.2
673540,"Senga, Kodai",R,FF,412,98.1,13.8,1.2,0.104,94.8,16.5,-7.6
686563,"Cannon, Jonathan",R,ST,137,98.1,13.9,1.5,0.121,81.5,2.5,14.9
669422,"Sauer, Matt",R,FC,110,98.1,14.5,1.8,0.117,89.9,7.6,4.6
641755,"Kinley, Tyler",R,FF,157,98.1,10.2,0.0,0.108,95.2,14.4,-2.4
694350,"Brzykcy, Zach",R,FF,158,98.1,15.2,1.3,0.12,94.7,19.2,-6.9
686751,"Johnson, Seth",R,SL,72,98.1,27.8,0.0,0.047,88.0,3.3,5.0
680684,"Hoglund, Gunnar",R,CH,75,98.1,24.0,0.0,0.117,86.0,3.5,-15.5
607067,"Rea, Colin",R,FS,184,98.1,29.3,1.1,0.131,87.4,-0.4,-13.2
506433,"Darvish, Yu",R,SI,152,98.1,10.5,0.0,0.069,93.4,6.5,-16.2
647336,"Soroka, Michael",R,CH,96,98.1,20.8,1.0,0.096,84.9,6.9,-17.5
615698,"Quantrill, Cal",R,CU,134,98.1,17.9,1.5,0.094,79.9,-6.5,4.1
621107,"Eflin, Zach",R,FC,158,98.1,9.5,1.3,0.096,88.4,8.1,1.2
595928,"Curtiss, John",R,FC,111,98.1,14.4,0.9,0.13,90.5,8.0,2.6
678024,"Vasil, Mike",R,ST,133,98.1,20.3,0.8,0.093,81.5,-3.7,16.9
596001,"Junis, Jakob",R,SL,294,98.1,19.7,0.0,0.089,83.0,2.6,12.6
663903,"Singer, Brady",R,SL,530,98.1,21.9,0.8,0.112,82.5,-1.1,4.9
668674,"Erceg, Lucas",R,FF,206,98.1,19.9,1.0,0.091,97.6,14.4,-10.4
657376,"Schmidt, Clarke",R,SL,104,98.1,20.2,1.9,0.066,85.2,4.6,9.0
664199,"Clarke, Taylor",R,CH,115,98.0,22.6,0.9,0.09,89.6,1.0,-14.5
693313,"Seymour, Carson",R,SI,179,98.0,7.8,1.7,0.126,96.1,6.1,-15.1
669854,"Blanco, Ronel",R,CU,95,98.0,21.1,1.1,0.076,80.2,-1.4,10.4
683004,"Leiter, Jack",R,SI,196,98.0,8.2,2.6,0.148,96.1,14.6,-13.8
605540,"Woodruff, Brandon",R,SI,223,98.0,11.2,0.0,0.086,92.9,13.7,-13.1
689225,"Brieske, Beau",R,FF,112,98.0,14.3,0.9,0.095,95.5,18.3,-4.5
681343,"Smith, Shane",R,SL,165,98.0,17.0,0.0,0.121,89.4,3.6,2.8
669920,"Alexander, Jason",R,ST,105,98.0,16.2,1.9,0.123,78.5,-0.1,16.6
455119,"Martin, Chris",R,FC,173,98.0,16.2,1.2,0.121,91.4,7.8,2.9
686563,"Cannon, Jonathan",R,CH,224,98.0,20.5,0.0,0.11,85.5,1.4,-15.5
656186,"Altavilla, Dan",R,SI,70,98.0,18.6,0.0,0.076,96.5,8.5,-16.3
694297,"Pfaadt, Brandon",R,FC,219,98.0,9.6,0.9,0.097,89.8,7.0,1.8
621111,"Buehler, Walker",R,FF,329,98.0,8.5,1.5,0.111,94.0,16.9,-5.7
686752,"Pepiot, Ryan",R,CH,403,98.0,23.8,0.2,0.119,86.8,2.2,-14.3
677958,"Rocker, Kumar",R,SI,210,98.0,9.5,0.5,0.138,95.6,6.5,-16.6
687064,"Young, Brandon",R,FS,116,98.0,26.7,0.9,0.154,87.2,4.6,-10.3
806185,"Birdsong, Hayden",R,SL,192,98.0,23.4,1.6,0.098,88.9,6.9,2.1
621053,"Ferguson, Tyler",R,FF,266,98.0,18.0,0.8,0.092,94.8,14.5,-8.4
641302,"Alexander, Tyler",L,ST,226,98.0,18.6,0.4,0.125,80.2,4.7,-12.2
607625,"Lugo, Seth",R,FF,321,98.0,9.3,0.6,0.111,91.7,15.4,-7.7
670036,"Festa, Matt",R,ST,226,98.0,20.4,0.9,0.079,82.9,0.6,15.7
543294,"Hendricks, Kyle",R,CH,634,98.0,21.8,0.5,0.114,79.5,8.4,-11.1
656464,"Ginkel, Kevin",R,FF,184,98.0,13.0,1.1,0.095,94.9,15.7,-8.8
691251,"Lara, Andry",R,FF,71,98.0,2.8,1.4,0.12,94.3,11.2,-13.5
663485,"Sands, Cole",R,SI,69,98.0,8.7,1.4,0.143,93.9,7.1,-16.3
681343,"Smith, Shane",R,CH,235,98.0,28.9,0.4,0.116,90.0,1.5,-14.6
676755,"Mattson, Isaac",R,CH,59,98.0,16.9,0.0,0.176,85.9,8.7,-11.4
669060,"Wilson, Bryse",R,FF,82,97.9,22.0,0.0,0.144,92.6,15.8,-8.1
592094,"Adam, Jason",R,FF,141,97.9,15.6,0.7,0.074,94.6,18.6,-8.5
547179,"Lorenzen, Michael",R,SL,208,97.9,20.2,1.0,0.126,85.1,0.1,2.6
605447,"Romano, Jordan",R,SL,302,97.9,23.2,1.3,0.102,85.7,-0.3,2.3
641816,"Mahle, Tyler",R,SL,87,97.9,16.1,0.0,0.117,83.2,3.9,3.8
622491,"Castillo, Luis",R,CH,180,97.9,20.6,0.6,0.123,87.1,-0.3,-17.6
650633,"King, Michael",R,ST,143,97.9,22.4,0.0,0.084,82.2,2.7,15.0
663554,"Mize, Casey",R,FF,548,97.9,14.6,1.3,0.106,94.4,17.3,-8.4
813349,"Early, Connelly",L,CH,65,97.9,24.6,0.0,0.134,83.5,-2.3,12.6
680735,"Cox, Austin",L,FF,113,97.9,8.0,1.8,0.139,92.7,18.2,3.8
656550,"Holmes, Grant",R,FF,433,97.9,11.8,1.2,0.101,94.5,15.2,-5.3
681676,"Fernandez, Ryan",R,FF,124,97.9,11.3,2.4,0.105,95.2,17.5,-8.1
641302,"Alexander, Tyler",L,FF,278,97.9,15.5,1.1,0.102,90.8,15.9,9.4
690953,"Abel, Mick",R,CU,109,97.9,23.9,0.9,0.077,82.3,-9.5,10.2
682243,"Miller, Bryce",R,FF,413,97.9,18.9,1.2,0.099,94.9,18.9,-6.7
671212,"Boyle, Joe",R,SL,266,97.9,19.9,0.0,0.08,90.6,2.0,3.6
608334,"Fulmer, Carson",R,CH,90,97.9,32.2,0.0,0.094,86.9,2.2,-13.6
687849,"Kent, Zak",R,SL,92,97.8,25.0,0.0,0.077,85.9,-3.2,6.2
605288,"Houser, Adrian",R,FF,172,97.8,15.1,0.6,0.065,95.3,15.1,-10.3
615698,"Quantrill, Cal",R,SL,88,97.8,11.4,3.4,0.243,84.8,-0.6,3.6
681190,"Vásquez, Randy",R,ST,160,97.8,20.6,0.6,0.153,82.3,4.5,12.4
669674,"Long, Sam",L,SL,115,97.8,23.5,0.9,0.086,84.8,2.6,-1.7
623474,"Herget, Jimmy",R,SL,280,97.8,20.0,0.0,0.092,85.4,4.2,0.7
596295,"Gomber, Austin",L,SL,81,97.8,14.8,3.7,0.125,82.4,3.3,-4.7
693433,"Woo, Bryan",R,CH,97,97.8,20.6,1.0,0.138,89.5,4.2,-16.2
678368,"Bellozo, Valente",R,ST,144,97.8,25.0,1.4,0.091,78.7,3.9,14.4
665152,"Kremer, Dean",R,SI,376,97.8,6.6,0.0,0.096,92.8,12.2,-14.8
622663,"Severino, Luis",R,CH,85,97.8,17.6,0.0,0.148,86.3,7.9,-13.4
669467,"Pallante, Andre",R,SL,462,97.8,26.2,0.6,0.098,87.2,-0.8,4.7
687362,"Gillispie, Connor",R,FC,73,97.8,20.5,4.1,0.15,86.8,8.2,1.7
607067,"Rea, Colin",R,FF,769,97.8,11.4,0.8,0.109,93.9,14.1,-8.5
657376,"Schmidt, Clarke",R,FC,344,97.8,18.6,0.3,0.073,92.2,9.5,1.0
674285,"Salazar, Eduardo",R,SI,147,97.8,6.8,0.7,0.111,94.4,5.7,-15.7
676664,"Sears, JP",L,SI,102,97.8,9.8,0.0,0.104,90.5,7.3,15.8
676664,"Sears, JP",L,SL,113,97.8,15.9,0.9,0.07,80.7,9.6,-3.5
800049,"Mazur, Adam",R,FF,79,97.8,10.1,2.5,0.147,94.8,18.7,-3.9
663436,"Martin, Davis",R,CU,66,97.8,18.2,1.5,0.083,79.4,-8.5,13.6
518489,"Brasier, Ryan",R,FF,85,97.8,15.3,0.0,0.131,94.1,15.5,-8.1
656794,"Newcomb, Sean",L,FF,313,97.8,18.8,0.3,0.074,93.4,15.8,10.5
656457,"Gilbert, Tyler",L,FC,98,97.8,20.4,0.0,0.082,87.7,10.8,0.4
676974,"Meyer, Max",R,SI,99,97.8,13.1,1.0,0.148,94.2,5.8,-15.2
829272,"Ogasawara, Shinnosuke",L,FF,175,97.8,8.6,2.3,0.127,91.1,16.3,6.9
669199,"Bachar, Lake",R,FF,308,97.8,17.2,1.6,0.104,94.9,18.3,-9.4
680880,"Holman, Grant",R,FS,95,97.7,27.4,2.1,0.125,87.1,0.8,-10.1
543135,"Eovaldi, Nathan",R,FS,456,97.7,30.9,1.3,0.102,87.7,0.3,-12.4
592791,"Taillon, Jameson",R,FC,224,97.7,11.2,0.9,0.107,85.7,8.0,6.7
700363,"Smith-Shawver, AJ",R,FF,214,97.7,11.2,1.9,0.144,95.6,15.8,-9.1
668964,"Myers, Tobias",R,SL,98,97.7,14.3,1.0,0.114,84.0,1.9,4.4
692285,"Guerrero, Luis",R,SL,71,97.7,28.2,0.0,0.123,84.6,-1.7,4.2
688497,"Rashi, Taylor",R,FF,121,97.7,13.2,0.8,0.105,90.1,16.9,2.5
701519,"Adams, Travis",R,SI,51,97.7,13.7,2.0,0.128,94.1,7.0,-13.7
657746,"Ryan, Joe",R,SI,245,97.7,9.8,0.8,0.083,93.2,8.5,-16.4
663969,"Phillips, Tyler",R,FS,107,97.7,29.9,0.0,0.091,87.0,2.4,-11.3
663903,"Singer, Brady",R,FC,155,97.7,17.4,1.3,0.112,87.4,7.1,1.7
702674,"Dana, Caden",R,FF,151,97.7,9.9,1.3,0.1,94.8,16.1,-10.6
687863,"Hodge, Porter",R,ST,120,97.7,17.5,1.7,0.11,84.0,1.1,15.8
674841,"Alvarez, Andrew",L,CU,63,97.7,11.1,0.0,0.089,82.3,-10.7,-10.6
607536,"Freeland, Kyle",L,SI,94,97.7,6.4,1.1,0.201,91.4,7.8,13.9
687064,"Young, Brandon",R,SL,60,97.7,11.7,0.0,0.105,83.1,1.3,3.5
672456,"Montero, Keider",R,FF,333,97.7,9.6,0.3,0.11,93.9,16.1,-5.4
641329,"Baker, Bryan",R,FF,368,97.7,23.1,0.5,0.096,96.8,18.2,-4.3
645261,"Alcantara, Sandy",R,FF,363,97.7,13.2,0.6,0.114,97.7,13.1,-14.1
678024,"Vasil, Mike",R,SI,418,97.7,9.6,0.0,0.095,94.4,4.6,-14.7
489446,"Yates, Kirby",R,FS,154,97.6,29.9,0.6,0.138,85.9,0.0,-11.9
669308,"Reynolds, Sean",R,FF,156,97.6,17.9,1.9,0.134,96.0,16.8,-10.1
592426,"Jackson, Luke",R,CU,71,97.6,16.9,0.0,0.104,84.0,-12.1,4.1
663399,"Waddell, Brandon",L,ST,74,97.6,16.2,0.0,0.078,78.7,3.6,-15.9
668678,"Gallen, Zac",R,SL,272,97.6,16.2,1.1,0.145,88.8,6.6,4.5
643338,"Green, Chad",R,FF,235,97.6,16.6,2.1,0.153,95.2,18.3,-6.9
676440,"Bibee, Tanner",R,FF,547,97.6,9.3,0.7,0.117,94.4,14.9,-5.6
676395,"Garcia, Robert",L,SL,175,97.6,16.0,1.1,0.153,86.8,3.1,-3.8
621051,"Wilson, Steven",R,ST,358,97.6,20.1,0.8,0.101,82.0,-0.3,15.1
642701,"Santana, Dennis",R,FF,205,97.6,9.3,1.0,0.114,94.5,14.4,-11.1
554430,"Wheeler, Zack",R,FC,125,97.6,15.2,0.8,0.101,91.8,9.1,0.9
686701,"Bergert, Ryan",R,SI,59,97.6,10.2,0.0,0.102,92.4,14.0,-15.2
676974,"Meyer, Max",R,FF,163,97.6,11.0,1.8,0.141,94.9,15.7,-9.2
542888,"Armstrong, Shawn",R,FC,184,97.6,14.7,0.0,0.095,90.8,9.5,4.4
670329,"Garcia, Rico",R,CU,66,97.6,12.1,0.0,0.089,85.2,-9.5,0.4
518876,"Kelly, Merrill",R,FF,406,97.6,16.3,0.5,0.096,91.9,14.9,-9.6
664199,"Clarke, Taylor",R,SL,245,97.6,24.9,0.4,0.066,87.4,2.5,4.8
669456,"Bieber, Shane",R,FF,155,97.6,14.2,1.9,0.111,92.6,17.8,-10.0
669438,"Englert, Mason",R,FC,102,97.6,10.8,0.0,0.155,87.5,3.4,2.7
642701,"Santana, Dennis",R,SI,62,97.6,8.1,0.0,0.108,94.6,8.4,-16.7
671106,"Allen, Logan",L,ST,348,97.6,19.0,1.4,0.09,78.1,1.0,-14.3
677952,"Ashcraft, Braxton",R,FF,251,97.6,14.7,1.2,0.098,96.9,15.9,-7.7
656186,"Altavilla, Dan",R,SL,72,97.6,8.3,0.0,0.115,90.6,5.3,2.7
701519,"Adams, Travis",R,CH,58,97.6,25.9,0.0,0.1,87.2,4.7,-15.3
666711,"Peguero, Joel",R,FF,66,97.6,12.1,0.0,0.098,100.0,12.8,-8.8
687830,"Gipson-Long, Sawyer",R,FF,94,97.6,9.6,1.1,0.231,92.8,14.2,-10.8
663623,"Irvin, Jake",R,SL,81,97.6,14.8,0.0,0.117,83.3,1.3,7.3
686799,"Kochanowicz, Jack",R,FF,223,97.6,15.2,0.4,0.108,95.6,14.3,-7.3
605540,"Woodruff, Brandon",R,FC,116,97.6,16.4,0.0,0.045,89.3,12.6,2.3
622663,"Severino, Luis",R,FF,519,97.6,16.6,1.2,0.103,96.2,16.3,-7.2
669302,"Gilbert, Logan",R,SL,501,97.5,25.5,0.4,0.095,87.3,0.6,0.7
596295,"Gomber, Austin",L,FF,228,97.5,5.7,2.6,0.157,89.5,16.4,6.7
663465,"Allard, Kolby",L,CU,81,97.5,8.6,0.0,0.137,72.0,-13.2,-7.3
694363,"Shuster, Jared",L,FF,75,97.5,14.7,0.0,0.114,92.7,13.3,11.4
596001,"Junis, Jakob",R,SI,194,97.5,6.7,1.0,0.134,91.1,5.9,-14.8
689017,"Knack, Landon",R,CH,116,97.5,25.9,0.0,0.081,84.6,8.1,-13.3
676664,"Sears, JP",L,FF,596,97.5,15.4,1.3,0.119,92.2,14.1,12.0
681517,"Leahy, Kyle",R,CU,143,97.5,28.7,1.4,0.109,83.4,-12.8,8.7
641816,"Mahle, Tyler",R,FF,455,97.5,15.6,0.7,0.091,92.0,18.3,-11.1
685107,"Veneziano, Anthony",L,SL,57,97.5,22.8,3.5,0.167,87.0,3.0,-2.3
665152,"Kremer, Dean",R,CU,218,97.5,17.0,0.9,0.147,78.2,-11.4,6.3
657240,"Merryweather, Julian",R,SL,99,97.5,20.2,0.0,0.098,84.7,-2.5,0.0
547179,"Lorenzen, Michael",R,CU,165,97.5,20.6,1.8,0.139,81.9,-12.0,2.4
686752,"Pepiot, Ryan",R,FF,761,97.5,19.2,0.7,0.077,95.2,19.1,-8.0
690928,"Dobbins, Hunter",R,SL,165,97.5,21.2,1.8,0.135,87.7,1.1,6.3
680730,"Parker, Mitchell",L,SL,212,97.5,29.7,0.9,0.102,84.9,2.7,-4.4
519326,"Strickland, Hunter",R,SL,74,97.5,17.6,0.0,0.093,84.8,0.7,5.4
687134,"Blalock, Bradley",R,FF,313,97.5,6.7,1.9,0.17,94.5,16.8,-2.8
699911,"Darnell, Dugan",R,FF,58,97.5,8.6,0.0,0.1,93.6,14.5,-7.3
605135,"Bassitt, Chris",R,CH,59,97.5,15.3,1.7,0.156,84.5,2.3,-15.5
